name	period	bikes	cluster1	cluster2	num1	trip1	num2	trip2
"W 63 St & Broadway"	afternoon	57.74	4	2	118	173.67	193	140.11
"W 63 St & Broadway"	evening	45.55	4	2	118	173.67	193	140.11
"W 63 St & Broadway"	night	0.94	4	2	118	173.67	193	140.11
"W 18 St & 9 Ave"	morning	33.77	1	2	184	94.58	193	140.11
"W 18 St & 9 Ave"	afternoon	38.39	1	2	184	94.58	193	140.11
"W 18 St & 9 Ave"	evening	20.52	1	2	184	94.58	193	140.11
"W 18 St & 9 Ave"	night	2.55	1	2	184	94.58	193	140.11
"31 Ave & 34 St"	morning	5.68	0	0	430	29.5	492	38.64
"31 Ave & 34 St"	afternoon	7.0	0	0	430	29.5	492	38.64
"31 Ave & 34 St"	evening	9.35	0	0	430	29.5	492	38.64
"31 Ave & 34 St"	night	1.0	0	0	430	29.5	492	38.64
"E 106 St & Lexington Ave"	morning	8.16	0	0	430	29.5	492	38.64
"E 106 St & Lexington Ave"	afternoon	10.0	0	0	430	29.5	492	38.64
"E 106 St & Lexington Ave"	evening	5.39	0	0	430	29.5	492	38.64
"E 106 St & Lexington Ave"	night	0.45	0	0	430	29.5	492	38.64
"E 84 St & 1 Ave"	morning	29.23	1	0	184	94.58	492	38.64
"E 84 St & 1 Ave"	afternoon	22.58	1	0	184	94.58	492	38.64
"E 84 St & 1 Ave"	evening	15.03	1	0	184	94.58	492	38.64
"E 84 St & 1 Ave"	night	1.1	1	0	184	94.58	492	38.64
"Front St & Gold St"	morning	10.9	0	0	430	29.5	492	38.64
"Front St & Gold St"	afternoon	16.35	0	0	430	29.5	492	38.64
"Front St & Gold St"	evening	15.26	0	0	430	29.5	492	38.64
"Front St & Gold St"	night	0.65	0	0	430	29.5	492	38.64
"Emerson Pl & Myrtle Ave"	morning	22.58	0	0	430	29.5	492	38.64
"Emerson Pl & Myrtle Ave"	afternoon	17.84	0	0	430	29.5	492	38.64
"Emerson Pl & Myrtle Ave"	evening	10.55	0	0	430	29.5	492	38.64
"Emerson Pl & Myrtle Ave"	night	1.13	0	0	430	29.5	492	38.64
"Avenue D & E 8 St"	morning	35.23	1	0	184	94.58	492	38.64
"Avenue D & E 8 St"	afternoon	16.23	1	0	184	94.58	492	38.64
"Avenue D & E 8 St"	evening	10.58	1	0	184	94.58	492	38.64
"Avenue D & E 8 St"	night	0.84	1	0	184	94.58	492	38.64
"W 78 St & Broadway"	morning	23.94	1	0	184	94.58	492	38.64
"W 78 St & Broadway"	afternoon	23.77	1	0	184	94.58	492	38.64
"W 78 St & Broadway"	evening	18.68	1	0	184	94.58	492	38.64
"W 78 St & Broadway"	night	0.94	1	0	184	94.58	492	38.64
"Henry St & Grand St"	morning	42.0	1	2	184	94.58	193	140.11
"Henry St & Grand St"	afternoon	40.32	1	2	184	94.58	193	140.11
"Henry St & Grand St"	evening	19.9	1	2	184	94.58	193	140.11
"Henry St & Grand St"	night	1.68	1	2	184	94.58	193	140.11
"Center Blvd & 48 Ave"	morning	12.23	0	0	430	29.5	492	38.64
"Center Blvd & 48 Ave"	afternoon	9.77	0	0	430	29.5	492	38.64
"Center Blvd & 48 Ave"	evening	7.19	0	0	430	29.5	492	38.64
"Center Blvd & 48 Ave"	night	0.29	0	0	430	29.5	492	38.64
"W 90 St & Amsterdam Ave"	morning	19.55	0	0	430	29.5	492	38.64
"W 90 St & Amsterdam Ave"	afternoon	16.16	0	0	430	29.5	492	38.64
"W 90 St & Amsterdam Ave"	evening	12.19	0	0	430	29.5	492	38.64
"W 90 St & Amsterdam Ave"	night	1.1	0	0	430	29.5	492	38.64
"Perry St & Bleecker St"	morning	26.32	1	0	184	94.58	492	38.64
"Perry St & Bleecker St"	afternoon	34.26	1	0	184	94.58	492	38.64
"Perry St & Bleecker St"	evening	25.06	1	0	184	94.58	492	38.64
"Perry St & Bleecker St"	night	1.84	1	0	184	94.58	492	38.64
"Park Ave & St Edwards St"	morning	4.97	0	3	430	29.5	29	18.21
"Park Ave & St Edwards St"	afternoon	4.45	0	3	430	29.5	29	18.21
"Park Ave & St Edwards St"	evening	2.0	0	3	430	29.5	29	18.21
"Park Ave & St Edwards St"	night	0.32	0	3	430	29.5	29	18.21
"West Thames St"	morning	51.45	1	2	184	94.58	193	140.11
"West Thames St"	afternoon	49.65	1	2	184	94.58	193	140.11
"West Thames St"	evening	29.06	1	2	184	94.58	193	140.11
"West Thames St"	night	0.61	1	2	184	94.58	193	140.11
"28 St & 38 Ave"	morning	5.74	0	0	430	29.5	492	38.64
"28 St & 38 Ave"	afternoon	5.9	0	0	430	29.5	492	38.64
"28 St & 38 Ave"	evening	4.9	0	0	430	29.5	492	38.64
"28 St & 38 Ave"	night	0.58	0	0	430	29.5	492	38.64
"E 102 St & 1 Ave"	morning	25.1	0	0	430	29.5	492	38.64
"E 102 St & 1 Ave"	afternoon	22.87	0	0	430	29.5	492	38.64
"E 102 St & 1 Ave"	evening	11.65	0	0	430	29.5	492	38.64
"E 102 St & 1 Ave"	night	0.9	0	0	430	29.5	492	38.64
"Duane St & Greenwich St"	morning	21.19	1	0	184	94.58	492	38.64
"Duane St & Greenwich St"	afternoon	27.26	1	0	184	94.58	492	38.64
"Duane St & Greenwich St"	evening	25.29	1	0	184	94.58	492	38.64
"Duane St & Greenwich St"	night	1.42	1	0	184	94.58	492	38.64
"Lafayette Ave & Classon Ave"	morning	19.77	0	0	430	29.5	492	38.64
"Lafayette Ave & Classon Ave"	afternoon	14.81	0	0	430	29.5	492	38.64
"Lafayette Ave & Classon Ave"	evening	16.48	0	0	430	29.5	492	38.64
"Lafayette Ave & Classon Ave"	night	1.03	0	0	430	29.5	492	38.64
"Nostrand Ave & Myrtle Ave"	morning	3.97	0	3	430	29.5	29	18.21
"Nostrand Ave & Myrtle Ave"	afternoon	6.16	0	3	430	29.5	29	18.21
"Nostrand Ave & Myrtle Ave"	evening	4.68	0	3	430	29.5	29	18.21
"Nostrand Ave & Myrtle Ave"	night	0.48	0	3	430	29.5	29	18.21
"Washington St & Gansevoort St"	morning	54.42	4	1	118	173.67	51	267.31
"Washington St & Gansevoort St"	afternoon	87.23	4	1	118	173.67	51	267.31
"Washington St & Gansevoort St"	evening	59.16	4	1	118	173.67	51	267.31
"Washington St & Gansevoort St"	night	5.06	4	1	118	173.67	51	267.31
"Willoughby Ave & Hall St"	morning	28.71	0	0	430	29.5	492	38.64
"Willoughby Ave & Hall St"	afternoon	16.13	0	0	430	29.5	492	38.64
"Willoughby Ave & Hall St"	evening	12.87	0	0	430	29.5	492	38.64
"Willoughby Ave & Hall St"	night	0.58	0	0	430	29.5	492	38.64
"Mt Morris Park W & W 120 St"	morning	11.87	0	0	430	29.5	492	38.64
"Mt Morris Park W & W 120 St"	afternoon	7.68	0	0	430	29.5	492	38.64
"Mt Morris Park W & W 120 St"	evening	6.19	0	0	430	29.5	492	38.64
"Mt Morris Park W & W 120 St"	night	0.45	0	0	430	29.5	492	38.64
"Adam Clayton Powell Blvd & W 115 St"	morning	8.74	0	3	430	29.5	29	18.21
"Adam Clayton Powell Blvd & W 115 St"	afternoon	5.29	0	3	430	29.5	29	18.21
"Adam Clayton Powell Blvd & W 115 St"	evening	2.9	0	3	430	29.5	29	18.21
"Adam Clayton Powell Blvd & W 115 St"	night	0.32	0	3	430	29.5	29	18.21
"E 106 St & Madison Ave"	morning	7.48	0	0	430	29.5	492	38.64
"E 106 St & Madison Ave"	afternoon	8.77	0	0	430	29.5	492	38.64
"E 106 St & Madison Ave"	evening	3.94	0	0	430	29.5	492	38.64
"E 106 St & Madison Ave"	night	0.32	0	0	430	29.5	492	38.64
"14 St & 5 Ave"	morning	15.77	0	0	430	29.5	492	38.64
"14 St & 5 Ave"	afternoon	13.03	0	0	430	29.5	492	38.64
"14 St & 5 Ave"	evening	9.42	0	0	430	29.5	492	38.64
"14 St & 5 Ave"	night	0.74	0	0	430	29.5	492	38.64
"Broadway & Moylan Pl"	morning	12.42	0	0	430	29.5	492	38.64
"Broadway & Moylan Pl"	afternoon	18.9	0	0	430	29.5	492	38.64
"Broadway & Moylan Pl"	evening	11.39	0	0	430	29.5	492	38.64
"Broadway & Moylan Pl"	night	1.0	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 115 St"	morning	15.32	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 115 St"	afternoon	11.77	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 115 St"	evening	7.19	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 115 St"	night	1.45	0	0	430	29.5	492	38.64
"E 78 St & 2 Ave"	morning	15.03	0	0	430	29.5	492	38.64
"E 78 St & 2 Ave"	afternoon	14.97	0	0	430	29.5	492	38.64
"E 78 St & 2 Ave"	evening	13.26	0	0	430	29.5	492	38.64
"E 78 St & 2 Ave"	night	1.39	0	0	430	29.5	492	38.64
"Madison St & Clinton St"	morning	30.68	1	0	184	94.58	492	38.64
"Madison St & Clinton St"	afternoon	20.9	1	0	184	94.58	492	38.64
"Madison St & Clinton St"	evening	12.26	1	0	184	94.58	492	38.64
"Madison St & Clinton St"	night	1.84	1	0	184	94.58	492	38.64
"E 35 St & 3 Ave"	morning	21.74	1	2	184	94.58	193	140.11
"E 35 St & 3 Ave"	afternoon	38.71	1	2	184	94.58	193	140.11
"E 35 St & 3 Ave"	evening	37.23	1	2	184	94.58	193	140.11
"E 35 St & 3 Ave"	night	3.13	1	2	184	94.58	193	140.11
"W 107 St & Columbus Ave"	morning	10.19	0	0	430	29.5	492	38.64
"W 107 St & Columbus Ave"	afternoon	8.71	0	0	430	29.5	492	38.64
"W 107 St & Columbus Ave"	evening	7.45	0	0	430	29.5	492	38.64
"W 107 St & Columbus Ave"	night	0.48	0	0	430	29.5	492	38.64
"W 59 St & 10 Ave"	morning	33.35	1	0	184	94.58	492	38.64
"W 59 St & 10 Ave"	afternoon	28.74	1	0	184	94.58	492	38.64
"W 59 St & 10 Ave"	evening	24.77	1	0	184	94.58	492	38.64
"W 59 St & 10 Ave"	night	2.13	1	0	184	94.58	492	38.64
"Myrtle Ave & St Edwards St"	morning	9.35	0	3	430	29.5	29	18.21
"Myrtle Ave & St Edwards St"	afternoon	7.55	0	3	430	29.5	29	18.21
"Myrtle Ave & St Edwards St"	evening	6.39	0	3	430	29.5	29	18.21
"Myrtle Ave & St Edwards St"	night	0.58	0	3	430	29.5	29	18.21
"Bialystoker Pl & Delancey St"	morning	28.77	1	0	184	94.58	492	38.64
"Bialystoker Pl & Delancey St"	afternoon	23.68	1	0	184	94.58	492	38.64
"Bialystoker Pl & Delancey St"	evening	9.65	1	0	184	94.58	492	38.64
"Bialystoker Pl & Delancey St"	night	0.42	1	0	184	94.58	492	38.64
"Columbia St & Rivington St"	morning	34.97	1	0	184	94.58	492	38.64
"Columbia St & Rivington St"	afternoon	20.61	1	0	184	94.58	492	38.64
"Columbia St & Rivington St"	evening	7.48	1	0	184	94.58	492	38.64
"Columbia St & Rivington St"	night	0.45	1	0	184	94.58	492	38.64
"Market St & Cherry St"	morning	24.13	1	0	184	94.58	492	38.64
"Market St & Cherry St"	afternoon	23.48	1	0	184	94.58	492	38.64
"Market St & Cherry St"	evening	19.03	1	0	184	94.58	492	38.64
"Market St & Cherry St"	night	1.19	1	0	184	94.58	492	38.64
"Halsey St & Tompkins Ave"	morning	7.9	0	0	430	29.5	492	38.64
"Halsey St & Tompkins Ave"	afternoon	5.81	0	0	430	29.5	492	38.64
"Halsey St & Tompkins Ave"	evening	4.61	0	0	430	29.5	492	38.64
"Halsey St & Tompkins Ave"	night	0.35	0	0	430	29.5	492	38.64
"Pike St & Monroe St"	morning	24.35	0	0	430	29.5	492	38.64
"Pike St & Monroe St"	afternoon	19.35	0	0	430	29.5	492	38.64
"Pike St & Monroe St"	evening	11.84	0	0	430	29.5	492	38.64
"Pike St & Monroe St"	night	1.16	0	0	430	29.5	492	38.64
"Riverside Dr & W 78 St"	morning	18.48	0	0	430	29.5	492	38.64
"Riverside Dr & W 78 St"	afternoon	16.03	0	0	430	29.5	492	38.64
"Riverside Dr & W 78 St"	evening	7.39	0	0	430	29.5	492	38.64
"Riverside Dr & W 78 St"	night	0.39	0	0	430	29.5	492	38.64
"E 74 St & 1 Ave"	morning	29.81	1	2	184	94.58	193	140.11
"E 74 St & 1 Ave"	afternoon	32.68	1	2	184	94.58	193	140.11
"E 74 St & 1 Ave"	evening	26.94	1	2	184	94.58	193	140.11
"E 74 St & 1 Ave"	night	1.32	1	2	184	94.58	193	140.11
"Central Park West & W 68 St"	morning	44.84	1	2	184	94.58	193	140.11
"Central Park West & W 68 St"	afternoon	60.35	1	2	184	94.58	193	140.11
"Central Park West & W 68 St"	evening	31.16	1	2	184	94.58	193	140.11
"Central Park West & W 68 St"	night	1.81	1	2	184	94.58	193	140.11
"W 88 St & West End Ave"	morning	22.13	0	0	430	29.5	492	38.64
"W 88 St & West End Ave"	afternoon	13.84	0	0	430	29.5	492	38.64
"W 88 St & West End Ave"	evening	9.65	0	0	430	29.5	492	38.64
"W 88 St & West End Ave"	night	0.55	0	0	430	29.5	492	38.64
"48 Ave & 30 Pl"	morning	1.16	0	0	430	29.5	492	38.64
"48 Ave & 30 Pl"	afternoon	5.23	0	0	430	29.5	492	38.64
"48 Ave & 30 Pl"	evening	1.35	0	0	430	29.5	492	38.64
"48 Ave & 30 Pl"	night	0.97	0	0	430	29.5	492	38.64
"Crescent St & Ditmars Blvd"	morning	6.35	0	0	430	29.5	492	38.64
"Crescent St & Ditmars Blvd"	afternoon	4.81	0	0	430	29.5	492	38.64
"Crescent St & Ditmars Blvd"	evening	4.71	0	0	430	29.5	492	38.64
"Crescent St & Ditmars Blvd"	night	0.58	0	0	430	29.5	492	38.64
"34 St & 35 Ave"	morning	4.94	0	0	430	29.5	492	38.64
"34 St & 35 Ave"	afternoon	5.26	0	0	430	29.5	492	38.64
"34 St & 35 Ave"	evening	5.0	0	0	430	29.5	492	38.64
"34 St & 35 Ave"	night	0.81	0	0	430	29.5	492	38.64
"Nassau Ave & Newell St"	morning	23.81	0	0	430	29.5	492	38.64
"Nassau Ave & Newell St"	afternoon	10.13	0	0	430	29.5	492	38.64
"Nassau Ave & Newell St"	evening	10.87	0	0	430	29.5	492	38.64
"Nassau Ave & Newell St"	night	0.87	0	0	430	29.5	492	38.64
"Riverside Dr & W 72 St"	morning	32.35	1	0	184	94.58	492	38.64
"Riverside Dr & W 72 St"	afternoon	29.55	1	0	184	94.58	492	38.64
"Riverside Dr & W 72 St"	evening	15.29	1	0	184	94.58	492	38.64
"Riverside Dr & W 72 St"	night	0.65	1	0	184	94.58	492	38.64
"W 84 St & Columbus Ave"	morning	31.06	1	0	184	94.58	492	38.64
"W 84 St & Columbus Ave"	afternoon	25.45	1	0	184	94.58	492	38.64
"W 84 St & Columbus Ave"	evening	21.87	1	0	184	94.58	492	38.64
"W 84 St & Columbus Ave"	night	0.9	1	0	184	94.58	492	38.64
"Central Park North & Adam Clayton Powell Blvd"	morning	31.39	1	2	184	94.58	193	140.11
"Central Park North & Adam Clayton Powell Blvd"	afternoon	55.42	1	2	184	94.58	193	140.11
"Central Park North & Adam Clayton Powell Blvd"	evening	15.06	1	2	184	94.58	193	140.11
"Central Park North & Adam Clayton Powell Blvd"	night	0.84	1	2	184	94.58	193	140.11
"Henry St & Degraw St"	morning	26.29	0	0	430	29.5	492	38.64
"Henry St & Degraw St"	afternoon	16.29	0	0	430	29.5	492	38.64
"Henry St & Degraw St"	evening	12.61	0	0	430	29.5	492	38.64
"Henry St & Degraw St"	night	0.23	0	0	430	29.5	492	38.64
"31 St & 23 Ave"	morning	8.71	0	0	430	29.5	492	38.64
"31 St & 23 Ave"	afternoon	20.13	0	0	430	29.5	492	38.64
"31 St & 23 Ave"	evening	18.16	0	0	430	29.5	492	38.64
"31 St & 23 Ave"	night	2.19	0	0	430	29.5	492	38.64
"11 Ave & W 59 St"	morning	60.52	4	2	118	173.67	193	140.11
"11 Ave & W 59 St"	afternoon	60.32	4	2	118	173.67	193	140.11
"11 Ave & W 59 St"	evening	45.9	4	2	118	173.67	193	140.11
"11 Ave & W 59 St"	night	1.74	4	2	118	173.67	193	140.11
"Clermont Ave & Park Ave"	morning	15.23	0	0	430	29.5	492	38.64
"Clermont Ave & Park Ave"	afternoon	7.35	0	0	430	29.5	492	38.64
"Clermont Ave & Park Ave"	evening	4.9	0	0	430	29.5	492	38.64
"Clermont Ave & Park Ave"	night	0.16	0	0	430	29.5	492	38.64
"W 110 St & Amsterdam Ave"	morning	10.61	0	0	430	29.5	492	38.64
"W 110 St & Amsterdam Ave"	afternoon	16.23	0	0	430	29.5	492	38.64
"W 110 St & Amsterdam Ave"	evening	10.26	0	0	430	29.5	492	38.64
"W 110 St & Amsterdam Ave"	night	0.55	0	0	430	29.5	492	38.64
"Harrison St & Hudson St"	morning	15.48	1	0	184	94.58	492	38.64
"Harrison St & Hudson St"	afternoon	27.87	1	0	184	94.58	492	38.64
"Harrison St & Hudson St"	evening	19.42	1	0	184	94.58	492	38.64
"Harrison St & Hudson St"	night	0.71	1	0	184	94.58	492	38.64
"Columbia St & Degraw St"	morning	17.32	0	0	430	29.5	492	38.64
"Columbia St & Degraw St"	afternoon	13.58	0	0	430	29.5	492	38.64
"Columbia St & Degraw St"	evening	7.81	0	0	430	29.5	492	38.64
"Columbia St & Degraw St"	night	0.65	0	0	430	29.5	492	38.64
"W 37 St & 10 Ave"	morning	56.87	4	2	118	173.67	193	140.11
"W 37 St & 10 Ave"	afternoon	50.68	4	2	118	173.67	193	140.11
"W 37 St & 10 Ave"	evening	50.35	4	2	118	173.67	193	140.11
"W 37 St & 10 Ave"	night	3.35	4	2	118	173.67	193	140.11
"Stagg St & Union Ave"	morning	19.74	0	0	430	29.5	492	38.64
"Stagg St & Union Ave"	afternoon	12.0	0	0	430	29.5	492	38.64
"Stagg St & Union Ave"	evening	12.26	0	0	430	29.5	492	38.64
"Stagg St & Union Ave"	night	1.65	0	0	430	29.5	492	38.64
"Grand Army Plaza & Plaza St West"	morning	22.94	1	0	184	94.58	492	38.64
"Grand Army Plaza & Plaza St West"	afternoon	34.97	1	0	184	94.58	492	38.64
"Grand Army Plaza & Plaza St West"	evening	14.29	1	0	184	94.58	492	38.64
"Grand Army Plaza & Plaza St West"	night	0.39	1	0	184	94.58	492	38.64
"Little West St & 1 Pl"	morning	50.06	4	2	118	173.67	193	140.11
"Little West St & 1 Pl"	afternoon	71.55	4	2	118	173.67	193	140.11
"Little West St & 1 Pl"	evening	38.1	4	2	118	173.67	193	140.11
"Little West St & 1 Pl"	night	1.03	4	2	118	173.67	193	140.11
"Frederick Douglass Blvd & W 112 St"	morning	21.48	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 112 St"	afternoon	20.0	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 112 St"	evening	10.48	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 112 St"	night	0.87	0	0	430	29.5	492	38.64
"E 9 St & Avenue C"	morning	58.87	1	2	184	94.58	193	140.11
"E 9 St & Avenue C"	afternoon	34.52	1	2	184	94.58	193	140.11
"E 9 St & Avenue C"	evening	26.48	1	2	184	94.58	193	140.11
"E 9 St & Avenue C"	night	2.87	1	2	184	94.58	193	140.11
"Newtown Ave & 23 St"	morning	5.03	0	0	430	29.5	492	38.64
"Newtown Ave & 23 St"	afternoon	3.71	0	0	430	29.5	492	38.64
"Newtown Ave & 23 St"	evening	5.55	0	0	430	29.5	492	38.64
"Newtown Ave & 23 St"	night	0.81	0	0	430	29.5	492	38.64
"27 Ave & 9 St"	morning	2.35	0	0	430	29.5	492	38.64
"27 Ave & 9 St"	afternoon	1.35	0	0	430	29.5	492	38.64
"27 Ave & 9 St"	evening	1.19	0	0	430	29.5	492	38.64
"27 Ave & 9 St"	night	0.45	0	0	430	29.5	492	38.64
"E 89 St & 3 Ave"	morning	14.65	0	0	430	29.5	492	38.64
"E 89 St & 3 Ave"	afternoon	18.13	0	0	430	29.5	492	38.64
"E 89 St & 3 Ave"	evening	17.52	0	0	430	29.5	492	38.64
"E 89 St & 3 Ave"	night	0.55	0	0	430	29.5	492	38.64
"W 37 St & 5 Ave"	morning	37.0	1	2	184	94.58	193	140.11
"W 37 St & 5 Ave"	afternoon	63.74	1	2	184	94.58	193	140.11
"W 37 St & 5 Ave"	evening	20.97	1	2	184	94.58	193	140.11
"W 37 St & 5 Ave"	night	1.13	1	2	184	94.58	193	140.11
"Huron St & Franklin St"	morning	22.61	0	0	430	29.5	492	38.64
"Huron St & Franklin St"	afternoon	15.77	0	0	430	29.5	492	38.64
"Huron St & Franklin St"	evening	12.29	0	0	430	29.5	492	38.64
"Huron St & Franklin St"	night	0.65	0	0	430	29.5	492	38.64
"3 Ave & E 112 St"	morning	5.74	0	0	430	29.5	492	38.64
"3 Ave & E 112 St"	afternoon	3.68	0	0	430	29.5	492	38.64
"3 Ave & E 112 St"	evening	3.19	0	0	430	29.5	492	38.64
"3 Ave & E 112 St"	night	1.06	0	0	430	29.5	492	38.64
"Banker St & Meserole Ave"	morning	18.26	0	0	430	29.5	492	38.64
"Banker St & Meserole Ave"	afternoon	16.68	0	0	430	29.5	492	38.64
"Banker St & Meserole Ave"	evening	15.58	0	0	430	29.5	492	38.64
"Banker St & Meserole Ave"	night	0.97	0	0	430	29.5	492	38.64
"Amsterdam Ave & W 73 St"	morning	45.71	4	2	118	173.67	193	140.11
"Amsterdam Ave & W 73 St"	afternoon	59.32	4	2	118	173.67	193	140.11
"Amsterdam Ave & W 73 St"	evening	54.13	4	2	118	173.67	193	140.11
"Amsterdam Ave & W 73 St"	night	2.06	4	2	118	173.67	193	140.11
"Cadman Plaza E & Tillary St"	morning	9.65	0	0	430	29.5	492	38.64
"Cadman Plaza E & Tillary St"	afternoon	22.84	0	0	430	29.5	492	38.64
"Cadman Plaza E & Tillary St"	evening	11.81	0	0	430	29.5	492	38.64
"Cadman Plaza E & Tillary St"	night	0.77	0	0	430	29.5	492	38.64
"Hudson St & Reade St"	morning	29.9	1	2	184	94.58	193	140.11
"Hudson St & Reade St"	afternoon	42.26	1	2	184	94.58	193	140.11
"Hudson St & Reade St"	evening	37.32	1	2	184	94.58	193	140.11
"Hudson St & Reade St"	night	1.9	1	2	184	94.58	193	140.11
"FDR Drive & E 35 St"	morning	40.03	1	2	184	94.58	193	140.11
"FDR Drive & E 35 St"	afternoon	50.03	1	2	184	94.58	193	140.11
"FDR Drive & E 35 St"	evening	40.9	1	2	184	94.58	193	140.11
"FDR Drive & E 35 St"	night	0.55	1	2	184	94.58	193	140.11
"W 106 St & Central Park West"	morning	20.32	0	0	430	29.5	492	38.64
"W 106 St & Central Park West"	afternoon	19.77	0	0	430	29.5	492	38.64
"W 106 St & Central Park West"	evening	11.06	0	0	430	29.5	492	38.64
"W 106 St & Central Park West"	night	0.77	0	0	430	29.5	492	38.64
"Pitt St & Stanton St"	morning	12.61	0	0	430	29.5	492	38.64
"Pitt St & Stanton St"	afternoon	8.39	0	0	430	29.5	492	38.64
"Pitt St & Stanton St"	evening	5.06	0	0	430	29.5	492	38.64
"Pitt St & Stanton St"	night	0.45	0	0	430	29.5	492	38.64
"Broadway & W 60 St"	morning	70.84	2	1	33	292.03	51	267.31
"Broadway & W 60 St"	afternoon	132.94	2	1	33	292.03	51	267.31
"Broadway & W 60 St"	evening	60.1	2	1	33	292.03	51	267.31
"Broadway & W 60 St"	night	2.19	2	1	33	292.03	51	267.31
"Riverside Dr & W 91 St"	morning	13.58	0	0	430	29.5	492	38.64
"Riverside Dr & W 91 St"	afternoon	12.13	0	0	430	29.5	492	38.64
"Riverside Dr & W 91 St"	evening	4.97	0	0	430	29.5	492	38.64
"Riverside Dr & W 91 St"	night	0.19	0	0	430	29.5	492	38.64
"N 8 St & Driggs Ave"	morning	29.48	1	2	184	94.58	193	140.11
"N 8 St & Driggs Ave"	afternoon	37.9	1	2	184	94.58	193	140.11
"N 8 St & Driggs Ave"	evening	31.45	1	2	184	94.58	193	140.11
"N 8 St & Driggs Ave"	night	1.94	1	2	184	94.58	193	140.11
"E 55 St & 3 Ave"	morning	30.61	1	2	184	94.58	193	140.11
"E 55 St & 3 Ave"	afternoon	68.03	1	2	184	94.58	193	140.11
"E 55 St & 3 Ave"	evening	24.32	1	2	184	94.58	193	140.11
"E 55 St & 3 Ave"	night	0.45	1	2	184	94.58	193	140.11
"E 76 St & Park Ave"	morning	18.48	0	0	430	29.5	492	38.64
"E 76 St & Park Ave"	afternoon	24.97	0	0	430	29.5	492	38.64
"E 76 St & Park Ave"	evening	9.48	0	0	430	29.5	492	38.64
"E 76 St & Park Ave"	night	0.32	0	0	430	29.5	492	38.64
"W 24 St & 7 Ave"	morning	61.29	4	1	118	173.67	51	267.31
"W 24 St & 7 Ave"	afternoon	93.55	4	1	118	173.67	51	267.31
"W 24 St & 7 Ave"	evening	61.81	4	1	118	173.67	51	267.31
"W 24 St & 7 Ave"	night	2.84	4	1	118	173.67	51	267.31
"Kane St & Clinton St"	morning	21.16	0	0	430	29.5	492	38.64
"Kane St & Clinton St"	afternoon	12.52	0	0	430	29.5	492	38.64
"Kane St & Clinton St"	evening	7.19	0	0	430	29.5	492	38.64
"Kane St & Clinton St"	night	0.35	0	0	430	29.5	492	38.64
"Clark St & Henry St"	morning	28.81	1	2	184	94.58	193	140.11
"Clark St & Henry St"	afternoon	32.52	1	2	184	94.58	193	140.11
"Clark St & Henry St"	evening	30.06	1	2	184	94.58	193	140.11
"Clark St & Henry St"	night	1.65	1	2	184	94.58	193	140.11
"Greene Ave & Throop Ave"	morning	10.52	0	0	430	29.5	492	38.64
"Greene Ave & Throop Ave"	afternoon	4.32	0	0	430	29.5	492	38.64
"Greene Ave & Throop Ave"	evening	3.06	0	0	430	29.5	492	38.64
"Greene Ave & Throop Ave"	night	0.68	0	0	430	29.5	492	38.64
"Frederick Douglass Blvd & W 117 St"	morning	27.84	1	0	184	94.58	492	38.64
"Frederick Douglass Blvd & W 117 St"	afternoon	23.81	1	0	184	94.58	492	38.64
"Frederick Douglass Blvd & W 117 St"	evening	16.35	1	0	184	94.58	492	38.64
"Frederick Douglass Blvd & W 117 St"	night	1.29	1	0	184	94.58	492	38.64
"Carroll St & 6 Ave"	morning	16.39	0	0	430	29.5	492	38.64
"Carroll St & 6 Ave"	afternoon	13.35	0	0	430	29.5	492	38.64
"Carroll St & 6 Ave"	evening	8.81	0	0	430	29.5	492	38.64
"Carroll St & 6 Ave"	night	0.32	0	0	430	29.5	492	38.64
"E 66 St & Madison Ave"	morning	5.39	0	0	430	29.5	492	38.64
"E 66 St & Madison Ave"	afternoon	16.68	0	0	430	29.5	492	38.64
"E 66 St & Madison Ave"	evening	5.0	0	0	430	29.5	492	38.64
"E 66 St & Madison Ave"	night	0.39	0	0	430	29.5	492	38.64
"21 St & 36 Ave"	morning	1.16	0	0	430	29.5	492	38.64
"21 St & 36 Ave"	afternoon	1.68	0	0	430	29.5	492	38.64
"21 St & 36 Ave"	evening	1.26	0	0	430	29.5	492	38.64
"21 St & 36 Ave"	night	0.55	0	0	430	29.5	492	38.64
"Bond St & Bergen St"	morning	18.61	0	0	430	29.5	492	38.64
"Bond St & Bergen St"	afternoon	14.42	0	0	430	29.5	492	38.64
"Bond St & Bergen St"	evening	10.13	0	0	430	29.5	492	38.64
"Bond St & Bergen St"	night	1.19	0	0	430	29.5	492	38.64
"Pershing Square North"	morning	169.39	2	1	33	292.03	51	267.31
"Pershing Square North"	afternoon	214.42	2	1	33	292.03	51	267.31
"Pershing Square North"	evening	136.26	2	1	33	292.03	51	267.31
"Pershing Square North"	night	4.58	2	1	33	292.03	51	267.31
